company_row_index_in_original,company_text,rank,insurance_label,score
6701,the sinton barbershop is a barber shop located in sinton texas united states | barbershop services hair styling personal care services | services | barber shops | barber shops,1,pet grooming services,0.2860668897628784
9085,forever fresh llc is a grower owned vertically integrated fresh fruit sales and marketing company that specializes in chilean and peruvian products such as stonefruit cherries grapes apples and citrus | vert integrated fresh fruit sales citrus products peruvian products stonefruit custom packs apple products apples sweet cherries 24 7 customer support grape products wine grapes transparent communication stonefruit products cherries production direct sourcing from growers | wholesale | fruit vegetable markets stores | fresh fruit and vegetable merchant wholesalers,7,livestock dealer services,0.23969551920890808
9085,forever fresh llc is a grower owned vertically integrated fresh fruit sales and marketing company that specializes in chilean and peruvian products such as stonefruit cherries grapes apples and citrus | vert integrated fresh fruit sales citrus products peruvian products stonefruit custom packs apple products apples sweet cherries 24 7 customer support grape products wine grapes transparent communication stonefruit products cherries production direct sourcing from growers | wholesale | fruit vegetable markets stores | fresh fruit and vegetable merchant wholesalers,8,food processing services,0.23547706007957458
9085,forever fresh llc is a grower owned vertically integrated fresh fruit sales and marketing company that specializes in chilean and peruvian products such as stonefruit cherries grapes apples and citrus | vert integrated fresh fruit sales citrus products peruvian products stonefruit custom packs apple products apples sweet cherries 24 7 customer support grape products wine grapes transparent communication stonefruit products cherries production direct sourcing from growers | wholesale | fruit vegetable markets stores | fresh fruit and vegetable merchant wholesalers,9,non alcoholic beverage manufacturing,0.235386461019516
9085,forever fresh llc is a grower owned vertically integrated fresh fruit sales and marketing company that specializes in chilean and peruvian products such as stonefruit cherries grapes apples and citrus | vert integrated fresh fruit sales citrus products peruvian products stonefruit custom packs apple products apples sweet cherries 24 7 customer support grape products wine grapes transparent communication stonefruit products cherries production direct sourcing from growers | wholesale | fruit vegetable markets stores | fresh fruit and vegetable merchant wholesalers,10,apparel manufacturing,0.22956056892871857
2326,w91国交精品 dea is a leading independent gas and oil company in europe that specializes in searching finding producing and transporting natural gas and crude oil worldwide the company has been in operation for over 125 years and is known for its attention to detail in the search for oil and gas as well as its innovative ccs and hydrogen solutions w91图企精精檓精鈥檚 is a reliable partner and an experienced pioneer in the industry with a team of ambitious professionals the core business of the company is focused on the exploration production and transportation of natural gas oil and gas related products the management team of w91精ѓ社 dea brings together a broad range of expertise international experience and various nationalities making it a unique company in the market | venture capital investment services technology center services carbon capture storage digitalization services exploration services gas services | manufacturing | oil gas extraction distribution | natural gas extraction,1,gas manufacturing services,0.5415598154067993
2326,w91国交精品 dea is a leading independent gas and oil company in europe that specializes in searching finding producing and transporting natural gas and crude oil worldwide the company has been in operation for over 125 years and is known for its attention to detail in the search for oil and gas as well as its innovative ccs and hydrogen solutions w91图企精精檓精鈥檚 is a reliable partner and an experienced pioneer in the industry with a team of ambitious professionals the core business of the company is focused on the exploration production and transportation of natural gas oil and gas related products the management team of w91精ѓ社 dea brings together a broad range of expertise international experience and various nationalities making it a unique company in the market | venture capital investment services technology center services carbon capture storage digitalization services exploration services gas services | manufacturing | oil gas extraction distribution | natural gas extraction,2,gas installation services,0.42701494693756104
2326,w91国交精品 dea is a leading independent gas and oil company in europe that specializes in searching finding producing and transporting natural gas and crude oil worldwide the company has been in operation for over 125 years and is known for its attention to detail in the search for oil and gas as well as its innovative ccs and hydrogen solutions w91图企精精檓精鈥檚 is a reliable partner and an experienced pioneer in the industry with a team of ambitious professionals the core business of the company is focused on the exploration production and transportation of natural gas oil and gas related products the management team of w91精ѓ社 dea brings together a broad range of expertise international experience and various nationalities making it a unique company in the market | venture capital investment services technology center services carbon capture storage digitalization services exploration services gas services | manufacturing | oil gas extraction distribution | natural gas extraction,3,medical gas installation services,0.36516931653022766
2326,w91国交精品 dea is a leading independent gas and oil company in europe that specializes in searching finding producing and transporting natural gas and crude oil worldwide the company has been in operation for over 125 years and is known for its attention to detail in the search for oil and gas as well as its innovative ccs and hydrogen solutions w91图企精精檓精鈥檚 is a reliable partner and an experienced pioneer in the industry with a team of ambitious professionals the core business of the company is focused on the exploration production and transportation of natural gas oil and gas related products the management team of w91精ѓ社 dea brings together a broad range of expertise international experience and various nationalities making it a unique company in the market | venture capital investment services technology center services carbon capture storage digitalization services exploration services gas services | manufacturing | oil gas extraction distribution | natural gas extraction,4,oil and fat manufacturing,0.357943594455719
2326,w91国交精品 dea is a leading independent gas and oil company in europe that specializes in searching finding producing and transporting natural gas and crude oil worldwide the company has been in operation for over 125 years and is known for its attention to detail in the search for oil and gas as well as its innovative ccs and hydrogen solutions w91图企精精檓精鈥檚 is a reliable partner and an experienced pioneer in the industry with a team of ambitious professionals the core business of the company is focused on the exploration production and transportation of natural gas oil and gas related products the management team of w91精ѓ社 dea brings together a broad range of expertise international experience and various nationalities making it a unique company in the market | venture capital investment services technology center services carbon capture storage digitalization services exploration services gas services | manufacturing | oil gas extraction distribution | natural gas extraction,5,welding services,0.3547014594078064
2326,w91国交精品 dea is a leading independent gas and oil company in europe that specializes in searching finding producing and transporting natural gas and crude oil worldwide the company has been in operation for over 125 years and is known for its attention to detail in the search for oil and gas as well as its innovative ccs and hydrogen solutions w91图企精精檓精鈥檚 is a reliable partner and an experienced pioneer in the industry with a team of ambitious professionals the core business of the company is focused on the exploration production and transportation of natural gas oil and gas related products the management team of w91精ѓ社 dea brings together a broad range of expertise international experience and various nationalities making it a unique company in the market | venture capital investment services technology center services carbon capture storage digitalization services exploration services gas services | manufacturing | oil gas extraction distribution | natural gas extraction,6,well drilling services,0.34451669454574585
2326,w91国交精品 dea is a leading independent gas and oil company in europe that specializes in searching finding producing and transporting natural gas and crude oil worldwide the company has been in operation for over 125 years and is known for its attention to detail in the search for oil and gas as well as its innovative ccs and hydrogen solutions w91图企精精檓精鈥檚 is a reliable partner and an experienced pioneer in the industry with a team of ambitious professionals the core business of the company is focused on the exploration production and transportation of natural gas oil and gas related products the management team of w91精ѓ社 dea brings together a broad range of expertise international experience and various nationalities making it a unique company in the market | venture capital investment services technology center services carbon capture storage digitalization services exploration services gas services | manufacturing | oil gas extraction distribution | natural gas extraction,7,waste management services,0.33938562870025635
2326,w91国交精品 dea is a leading independent gas and oil company in europe that specializes in searching finding producing and transporting natural gas and crude oil worldwide the company has been in operation for over 125 years and is known for its attention to detail in the search for oil and gas as well as its innovative ccs and hydrogen solutions w91图企精精檓精鈥檚 is a reliable partner and an experienced pioneer in the industry with a team of ambitious professionals the core business of the company is focused on the exploration production and transportation of natural gas oil and gas related products the management team of w91精ѓ社 dea brings together a broad range of expertise international experience and various nationalities making it a unique company in the market | venture capital investment services technology center services carbon capture storage digitalization services exploration services gas services | manufacturing | oil gas extraction distribution | natural gas extraction,8,asphalt production services,0.33172133564949036
2326,w91国交精品 dea is a leading independent gas and oil company in europe that specializes in searching finding producing and transporting natural gas and crude oil worldwide the company has been in operation for over 125 years and is known for its attention to detail in the search for oil and gas as well as its innovative ccs and hydrogen solutions w91图企精精檓精鈥檚 is a reliable partner and an experienced pioneer in the industry with a team of ambitious professionals the core business of the company is focused on the exploration production and transportation of natural gas oil and gas related products the management team of w91精ѓ社 dea brings together a broad range of expertise international experience and various nationalities making it a unique company in the market | venture capital investment services technology center services carbon capture storage digitalization services exploration services gas services | manufacturing | oil gas extraction distribution | natural gas extraction,9,ice production services,0.3266083896160126
2326,w91国交精品 dea is a leading independent gas and oil company in europe that specializes in searching finding producing and transporting natural gas and crude oil worldwide the company has been in operation for over 125 years and is known for its attention to detail in the search for oil and gas as well as its innovative ccs and hydrogen solutions w91图企精精檓精鈥檚 is a reliable partner and an experienced pioneer in the industry with a team of ambitious professionals the core business of the company is focused on the exploration production and transportation of natural gas oil and gas related products the management team of w91精ѓ社 dea brings together a broad range of expertise international experience and various nationalities making it a unique company in the market | venture capital investment services technology center services carbon capture storage digitalization services exploration services gas services | manufacturing | oil gas extraction distribution | natural gas extraction,10,tank installation services,0.3237653970718384
8342,championnat de magie de paris is a french company that organizes the biggest magic contest in paris known as the heir of the illusions which takes place at ablis and features the best magicians from all over france the contest is certified by the french federation of magicians ffap and is a prestigious event for magicians in the paris region in addition to the contest the company also hosts the international festival of magician events which includes a show called la maison de la magie in blois the france de magies team supports the heir of illusion | ticket sales magic competition organization event organization heir of illusion contest | services | entertainers | other performing arts companies,1,arts services,0.1700444221496582
8342,championnat de magie de paris is a french company that organizes the biggest magic contest in paris known as the heir of the illusions which takes place at ablis and features the best magicians from all over france the contest is certified by the french federation of magicians ffap and is a prestigious event for magicians in the paris region in addition to the contest the company also hosts the international festival of magician events which includes a show called la maison de la magie in blois the france de magies team supports the heir of illusion | ticket sales magic competition organization event organization heir of illusion contest | services | entertainers | other performing arts companies,2,accessory manufacturing,0.15174543857574463
8342,championnat de magie de paris is a french company that organizes the biggest magic contest in paris known as the heir of the illusions which takes place at ablis and features the best magicians from all over france the contest is certified by the french federation of magicians ffap and is a prestigious event for magicians in the paris region in addition to the contest the company also hosts the international festival of magician events which includes a show called la maison de la magie in blois the france de magies team supports the heir of illusion | ticket sales magic competition organization event organization heir of illusion contest | services | entertainers | other performing arts companies,3,home staging services,0.14695723354816437
8342,championnat de magie de paris is a french company that organizes the biggest magic contest in paris known as the heir of the illusions which takes place at ablis and features the best magicians from all over france the contest is certified by the french federation of magicians ffap and is a prestigious event for magicians in the paris region in addition to the contest the company also hosts the international festival of magician events which includes a show called la maison de la magie in blois the france de magies team supports the heir of illusion | ticket sales magic competition organization event organization heir of illusion contest | services | entertainers | other performing arts companies,4,fundraising services,0.14397285878658295
8342,championnat de magie de paris is a french company that organizes the biggest magic contest in paris known as the heir of the illusions which takes place at ablis and features the best magicians from all over france the contest is certified by the french federation of magicians ffap and is a prestigious event for magicians in the paris region in addition to the contest the company also hosts the international festival of magician events which includes a show called la maison de la magie in blois the france de magies team supports the heir of illusion | ticket sales magic competition organization event organization heir of illusion contest | services | entertainers | other performing arts companies,5,event planning services,0.13922850787639618
8342,championnat de magie de paris is a french company that organizes the biggest magic contest in paris known as the heir of the illusions which takes place at ablis and features the best magicians from all over france the contest is certified by the french federation of magicians ffap and is a prestigious event for magicians in the paris region in addition to the contest the company also hosts the international festival of magician events which includes a show called la maison de la magie in blois the france de magies team supports the heir of illusion | ticket sales magic competition organization event organization heir of illusion contest | services | entertainers | other performing arts companies,6,commercial renovation services,0.13106586039066315
8342,championnat de magie de paris is a french company that organizes the biggest magic contest in paris known as the heir of the illusions which takes place at ablis and features the best magicians from all over france the contest is certified by the french federation of magicians ffap and is a prestigious event for magicians in the paris region in addition to the contest the company also hosts the international festival of magician events which includes a show called la maison de la magie in blois the france de magies team supports the heir of illusion | ticket sales magic competition organization event organization heir of illusion contest | services | entertainers | other performing arts companies,7,branding services,0.13041892647743225
8342,championnat de magie de paris is a french company that organizes the biggest magic contest in paris known as the heir of the illusions which takes place at ablis and features the best magicians from all over france the contest is certified by the french federation of magicians ffap and is a prestigious event for magicians in the paris region in addition to the contest the company also hosts the international festival of magician events which includes a show called la maison de la magie in blois the france de magies team supports the heir of illusion | ticket sales magic competition organization event organization heir of illusion contest | services | entertainers | other performing arts companies,8,bakery production services,0.12404106557369232
8342,championnat de magie de paris is a french company that organizes the biggest magic contest in paris known as the heir of the illusions which takes place at ablis and features the best magicians from all over france the contest is certified by the french federation of magicians ffap and is a prestigious event for magicians in the paris region in addition to the contest the company also hosts the international festival of magician events which includes a show called la maison de la magie in blois the france de magies team supports the heir of illusion | ticket sales magic competition organization event organization heir of illusion contest | services | entertainers | other performing arts companies,9,advertising services,0.12354983389377594
8342,championnat de magie de paris is a french company that organizes the biggest magic contest in paris known as the heir of the illusions which takes place at ablis and features the best magicians from all over france the contest is certified by the french federation of magicians ffap and is a prestigious event for magicians in the paris region in addition to the contest the company also hosts the international festival of magician events which includes a show called la maison de la magie in blois the france de magies team supports the heir of illusion | ticket sales magic competition organization event organization heir of illusion contest | services | entertainers | other performing arts companies,10,real estate services,0.1196969747543335
6904,sikla is a wholesaler of household appliances based in buenos aires argentina the company specializes in the distribution of various household appliances | in store shopping ceramic hobs home appliances retailer wholesaler wholesale distribution dishwasher manufacturer gastronomic solutions provider deep fryers manufacturer vacuum packing machine manufacturing payment with debit and credit cards buffet equipment cooktops for countertops or recessed customer attention curbside pickup in house technical service kitchen appliances manufacturer | wholesale | refrigeration equipment supplies | refrigeration equipment and supplies merchant wholesalers,1,pallet manufacturing,0.3906777799129486
6904,sikla is a wholesaler of household appliances based in buenos aires argentina the company specializes in the distribution of various household appliances | in store shopping ceramic hobs home appliances retailer wholesaler wholesale distribution dishwasher manufacturer gastronomic solutions provider deep fryers manufacturer vacuum packing machine manufacturing payment with debit and credit cards buffet equipment cooktops for countertops or recessed customer attention curbside pickup in house technical service kitchen appliances manufacturer | wholesale | refrigeration equipment supplies | refrigeration equipment and supplies merchant wholesalers,2,bakery production services,0.3801999092102051
6904,sikla is a wholesaler of household appliances based in buenos aires argentina the company specializes in the distribution of various household appliances | in store shopping ceramic hobs home appliances retailer wholesaler wholesale distribution dishwasher manufacturer gastronomic solutions provider deep fryers manufacturer vacuum packing machine manufacturing payment with debit and credit cards buffet equipment cooktops for countertops or recessed customer attention curbside pickup in house technical service kitchen appliances manufacturer | wholesale | refrigeration equipment supplies | refrigeration equipment and supplies merchant wholesalers,3,e commerce services,0.36842119693756104
6904,sikla is a wholesaler of household appliances based in buenos aires argentina the company specializes in the distribution of various household appliances | in store shopping ceramic hobs home appliances retailer wholesaler wholesale distribution dishwasher manufacturer gastronomic solutions provider deep fryers manufacturer vacuum packing machine manufacturing payment with debit and credit cards buffet equipment cooktops for countertops or recessed customer attention curbside pickup in house technical service kitchen appliances manufacturer | wholesale | refrigeration equipment supplies | refrigeration equipment and supplies merchant wholesalers,4,food processing services,0.3615500330924988
6904,sikla is a wholesaler of household appliances based in buenos aires argentina the company specializes in the distribution of various household appliances | in store shopping ceramic hobs home appliances retailer wholesaler wholesale distribution dishwasher manufacturer gastronomic solutions provider deep fryers manufacturer vacuum packing machine manufacturing payment with debit and credit cards buffet equipment cooktops for countertops or recessed customer attention curbside pickup in house technical service kitchen appliances manufacturer | wholesale | refrigeration equipment supplies | refrigeration equipment and supplies merchant wholesalers,5,accessory manufacturing,0.3386785089969635
6904,sikla is a wholesaler of household appliances based in buenos aires argentina the company specializes in the distribution of various household appliances | in store shopping ceramic hobs home appliances retailer wholesaler wholesale distribution dishwasher manufacturer gastronomic solutions provider deep fryers manufacturer vacuum packing machine manufacturing payment with debit and credit cards buffet equipment cooktops for countertops or recessed customer attention curbside pickup in house technical service kitchen appliances manufacturer | wholesale | refrigeration equipment supplies | refrigeration equipment and supplies merchant wholesalers,6,textile manufacturing services,0.3378872871398926
6904,sikla is a wholesaler of household appliances based in buenos aires argentina the company specializes in the distribution of various household appliances | in store shopping ceramic hobs home appliances retailer wholesaler wholesale distribution dishwasher manufacturer gastronomic solutions provider deep fryers manufacturer vacuum packing machine manufacturing payment with debit and credit cards buffet equipment cooktops for countertops or recessed customer attention curbside pickup in house technical service kitchen appliances manufacturer | wholesale | refrigeration equipment supplies | refrigeration equipment and supplies merchant wholesalers,7,carpet manufacturing services,0.33472782373428345
6904,sikla is a wholesaler of household appliances based in buenos aires argentina the company specializes in the distribution of various household appliances | in store shopping ceramic hobs home appliances retailer wholesaler wholesale distribution dishwasher manufacturer gastronomic solutions provider deep fryers manufacturer vacuum packing machine manufacturing payment with debit and credit cards buffet equipment cooktops for countertops or recessed customer attention curbside pickup in house technical service kitchen appliances manufacturer | wholesale | refrigeration equipment supplies | refrigeration equipment and supplies merchant wholesalers,8,apparel manufacturing,0.3333209753036499
6904,sikla is a wholesaler of household appliances based in buenos aires argentina the company specializes in the distribution of various household appliances | in store shopping ceramic hobs home appliances retailer wholesaler wholesale distribution dishwasher manufacturer gastronomic solutions provider deep fryers manufacturer vacuum packing machine manufacturing payment with debit and credit cards buffet equipment cooktops for countertops or recessed customer attention curbside pickup in house technical service kitchen appliances manufacturer | wholesale | refrigeration equipment supplies | refrigeration equipment and supplies merchant wholesalers,9,gas manufacturing services,0.33234530687332153
6904,sikla is a wholesaler of household appliances based in buenos aires argentina the company specializes in the distribution of various household appliances | in store shopping ceramic hobs home appliances retailer wholesaler wholesale distribution dishwasher manufacturer gastronomic solutions provider deep fryers manufacturer vacuum packing machine manufacturing payment with debit and credit cards buffet equipment cooktops for countertops or recessed customer attention curbside pickup in house technical service kitchen appliances manufacturer | wholesale | refrigeration equipment supplies | refrigeration equipment and supplies merchant wholesalers,10,dairy production services,0.33062171936035156
9094,household management services is a private service consulting and training company that specializes in luxury property management and domestic staff training the company is locally owned and operated and has established itself as a trusted local brand for clients seeking assistance with their luxury property needs | guest training training and consulting services household management consulting services workflow assessment manual creation property inspection administrative manuals luxury property management services wardrobe training | services | property management | nonresidential property managers,1,property management services,0.5822733640670776
9094,household management services is a private service consulting and training company that specializes in luxury property management and domestic staff training the company is locally owned and operated and has established itself as a trusted local brand for clients seeking assistance with their luxury property needs | guest training training and consulting services household management consulting services workflow assessment manual creation property inspection administrative manuals luxury property management services wardrobe training | services | property management | nonresidential property managers,2,real estate services,0.4989752769470215
9094,household management services is a private service consulting and training company that specializes in luxury property management and domestic staff training the company is locally owned and operated and has established itself as a trusted local brand for clients seeking assistance with their luxury property needs | guest training training and consulting services household management consulting services workflow assessment manual creation property inspection administrative manuals luxury property management services wardrobe training | services | property management | nonresidential property managers,3,residential electrical services,0.4784996807575226
9094,household management services is a private service consulting and training company that specializes in luxury property management and domestic staff training the company is locally owned and operated and has established itself as a trusted local brand for clients seeking assistance with their luxury property needs | guest training training and consulting services household management consulting services workflow assessment manual creation property inspection administrative manuals luxury property management services wardrobe training | services | property management | nonresidential property managers,4,home staging services,0.4674229621887207
9094,household management services is a private service consulting and training company that specializes in luxury property management and domestic staff training the company is locally owned and operated and has established itself as a trusted local brand for clients seeking assistance with their luxury property needs | guest training training and consulting services household management consulting services workflow assessment manual creation property inspection administrative manuals luxury property management services wardrobe training | services | property management | nonresidential property managers,5,consulting services,0.4581243395805359
9094,household management services is a private service consulting and training company that specializes in luxury property management and domestic staff training the company is locally owned and operated and has established itself as a trusted local brand for clients seeking assistance with their luxury property needs | guest training training and consulting services household management consulting services workflow assessment manual creation property inspection administrative manuals luxury property management services wardrobe training | services | property management | nonresidential property managers,6,training services,0.44914066791534424
9094,household management services is a private service consulting and training company that specializes in luxury property management and domestic staff training the company is locally owned and operated and has established itself as a trusted local brand for clients seeking assistance with their luxury property needs | guest training training and consulting services household management consulting services workflow assessment manual creation property inspection administrative manuals luxury property management services wardrobe training | services | property management | nonresidential property managers,7,carpentry services,0.44290000200271606
9094,household management services is a private service consulting and training company that specializes in luxury property management and domestic staff training the company is locally owned and operated and has established itself as a trusted local brand for clients seeking assistance with their luxury property needs | guest training training and consulting services household management consulting services workflow assessment manual creation property inspection administrative manuals luxury property management services wardrobe training | services | property management | nonresidential property managers,8,marketing services,0.43435317277908325
9094,household management services is a private service consulting and training company that specializes in luxury property management and domestic staff training the company is locally owned and operated and has established itself as a trusted local brand for clients seeking assistance with their luxury property needs | guest training training and consulting services household management consulting services workflow assessment manual creation property inspection administrative manuals luxury property management services wardrobe training | services | property management | nonresidential property managers,9,management consulting,0.43265050649642944
9094,household management services is a private service consulting and training company that specializes in luxury property management and domestic staff training the company is locally owned and operated and has established itself as a trusted local brand for clients seeking assistance with their luxury property needs | guest training training and consulting services household management consulting services workflow assessment manual creation property inspection administrative manuals luxury property management services wardrobe training | services | property management | nonresidential property managers,10,corporate training services,0.42968013882637024
7938,adhesive co is a creative and production agency founded and led by shabnam azadeh an executive producer and entrepreneur the company offers a range of services including creative consulting networking and shoot production shafran a member of the female founders collective and amexpo open assists small businesses and creatives in achieving success adhesive co aims to help clients produce influential imagery by balancing the needs of clients and creative needs | shot production casting and location scouting creative agency social media strategy artist coaching branding and identity design tone of voice development art buying research and negotiation marketing services production company | services | digital marketing agencies | advertising agencies,1,advertising services,0.4285113513469696
7938,adhesive co is a creative and production agency founded and led by shabnam azadeh an executive producer and entrepreneur the company offers a range of services including creative consulting networking and shoot production shafran a member of the female founders collective and amexpo open assists small businesses and creatives in achieving success adhesive co aims to help clients produce influential imagery by balancing the needs of clients and creative needs | shot production casting and location scouting creative agency social media strategy artist coaching branding and identity design tone of voice development art buying research and negotiation marketing services production company | services | digital marketing agencies | advertising agencies,2,branding services,0.4119797945022583
7938,adhesive co is a creative and production agency founded and led by shabnam azadeh an executive producer and entrepreneur the company offers a range of services including creative consulting networking and shoot production shafran a member of the female founders collective and amexpo open assists small businesses and creatives in achieving success adhesive co aims to help clients produce influential imagery by balancing the needs of clients and creative needs | shot production casting and location scouting creative agency social media strategy artist coaching branding and identity design tone of voice development art buying research and negotiation marketing services production company | services | digital marketing agencies | advertising agencies,3,arts services,0.3653640151023865
7938,adhesive co is a creative and production agency founded and led by shabnam azadeh an executive producer and entrepreneur the company offers a range of services including creative consulting networking and shoot production shafran a member of the female founders collective and amexpo open assists small businesses and creatives in achieving success adhesive co aims to help clients produce influential imagery by balancing the needs of clients and creative needs | shot production casting and location scouting creative agency social media strategy artist coaching branding and identity design tone of voice development art buying research and negotiation marketing services production company | services | digital marketing agencies | advertising agencies,4,ink production services,0.3573667109012604
7938,adhesive co is a creative and production agency founded and led by shabnam azadeh an executive producer and entrepreneur the company offers a range of services including creative consulting networking and shoot production shafran a member of the female founders collective and amexpo open assists small businesses and creatives in achieving success adhesive co aims to help clients produce influential imagery by balancing the needs of clients and creative needs | shot production casting and location scouting creative agency social media strategy artist coaching branding and identity design tone of voice development art buying research and negotiation marketing services production company | services | digital marketing agencies | advertising agencies,5,commercial construction services,0.3517041802406311
7938,adhesive co is a creative and production agency founded and led by shabnam azadeh an executive producer and entrepreneur the company offers a range of services including creative consulting networking and shoot production shafran a member of the female founders collective and amexpo open assists small businesses and creatives in achieving success adhesive co aims to help clients produce influential imagery by balancing the needs of clients and creative needs | shot production casting and location scouting creative agency social media strategy artist coaching branding and identity design tone of voice development art buying research and negotiation marketing services production company | services | digital marketing agencies | advertising agencies,6,marketing services,0.35166242718696594
7938,adhesive co is a creative and production agency founded and led by shabnam azadeh an executive producer and entrepreneur the company offers a range of services including creative consulting networking and shoot production shafran a member of the female founders collective and amexpo open assists small businesses and creatives in achieving success adhesive co aims to help clients produce influential imagery by balancing the needs of clients and creative needs | shot production casting and location scouting creative agency social media strategy artist coaching branding and identity design tone of voice development art buying research and negotiation marketing services production company | services | digital marketing agencies | advertising agencies,7,content creation services,0.33536267280578613
7938,adhesive co is a creative and production agency founded and led by shabnam azadeh an executive producer and entrepreneur the company offers a range of services including creative consulting networking and shoot production shafran a member of the female founders collective and amexpo open assists small businesses and creatives in achieving success adhesive co aims to help clients produce influential imagery by balancing the needs of clients and creative needs | shot production casting and location scouting creative agency social media strategy artist coaching branding and identity design tone of voice development art buying research and negotiation marketing services production company | services | digital marketing agencies | advertising agencies,8,online marketing services,0.33515170216560364
7938,adhesive co is a creative and production agency founded and led by shabnam azadeh an executive producer and entrepreneur the company offers a range of services including creative consulting networking and shoot production shafran a member of the female founders collective and amexpo open assists small businesses and creatives in achieving success adhesive co aims to help clients produce influential imagery by balancing the needs of clients and creative needs | shot production casting and location scouting creative agency social media strategy artist coaching branding and identity design tone of voice development art buying research and negotiation marketing services production company | services | digital marketing agencies | advertising agencies,9,digital marketing services,0.32428088784217834
7938,adhesive co is a creative and production agency founded and led by shabnam azadeh an executive producer and entrepreneur the company offers a range of services including creative consulting networking and shoot production shafran a member of the female founders collective and amexpo open assists small businesses and creatives in achieving success adhesive co aims to help clients produce influential imagery by balancing the needs of clients and creative needs | shot production casting and location scouting creative agency social media strategy artist coaching branding and identity design tone of voice development art buying research and negotiation marketing services production company | services | digital marketing agencies | advertising agencies,10,media production services,0.32328909635543823
1162,one hundred mile house airport is a registered aerodrome situated in one hundred mile houses british columbia canada | | retail | aircraft parts services | other airport operations,1,residential communication equipment installation,0.26009702682495117
1162,one hundred mile house airport is a registered aerodrome situated in one hundred mile houses british columbia canada | | retail | aircraft parts services | other airport operations,2,elevator installation services,0.23430489003658295
1162,one hundred mile house airport is a registered aerodrome situated in one hundred mile houses british columbia canada | | retail | aircraft parts services | other airport operations,3,residential electrical services,0.21940182149410248
1162,one hundred mile house airport is a registered aerodrome situated in one hundred mile houses british columbia canada | | retail | aircraft parts services | other airport operations,4,commercial communication equipment installation,0.2189386636018753
1162,one hundred mile house airport is a registered aerodrome situated in one hundred mile houses british columbia canada | | retail | aircraft parts services | other airport operations,5,single family residential construction,0.2091815173625946
1162,one hundred mile house airport is a registered aerodrome situated in one hundred mile houses british columbia canada | | retail | aircraft parts services | other airport operations,6,travel services,0.2087302803993225
1162,one hundred mile house airport is a registered aerodrome situated in one hundred mile houses british columbia canada | | retail | aircraft parts services | other airport operations,7,vacant land services,0.2078736424446106
1162,one hundred mile house airport is a registered aerodrome situated in one hundred mile houses british columbia canada | | retail | aircraft parts services | other airport operations,8,hvac installation and service,0.1933879852294922
1162,one hundred mile house airport is a registered aerodrome situated in one hundred mile houses british columbia canada | | retail | aircraft parts services | other airport operations,9,apartment renovation services,0.18525910377502441
1162,one hundred mile house airport is a registered aerodrome situated in one hundred mile houses british columbia canada | | retail | aircraft parts services | other airport operations,10,mobile home construction services,0.18460199236869812
8699,myke technologies is a manufacturer of precision castings in stainless steel and aluminum as well as a distributor and sales agent for minnesota rubber plastics products in south east asia and australasia they specialize in producing quality stainless steel spigots for various applications such as glass pool fencing railings and home balustrades additionally they offer rubber seals plastic parts and polyurethane foam parts | metal casting services polyurethane foams manufacturer aluminum products manufacturer rubber products manufacturer stainless steel glass spigots manufacturer | manufacturing | forging metal stampings | aluminum foundries except die casting,1,rubber manufacturing,0.5180349349975586
8699,myke technologies is a manufacturer of precision castings in stainless steel and aluminum as well as a distributor and sales agent for minnesota rubber plastics products in south east asia and australasia they specialize in producing quality stainless steel spigots for various applications such as glass pool fencing railings and home balustrades additionally they offer rubber seals plastic parts and polyurethane foam parts | metal casting services polyurethane foams manufacturer aluminum products manufacturer rubber products manufacturer stainless steel glass spigots manufacturer | manufacturing | forging metal stampings | aluminum foundries except die casting,2,plastic manufacturing,0.5044925212860107
8699,myke technologies is a manufacturer of precision castings in stainless steel and aluminum as well as a distributor and sales agent for minnesota rubber plastics products in south east asia and australasia they specialize in producing quality stainless steel spigots for various applications such as glass pool fencing railings and home balustrades additionally they offer rubber seals plastic parts and polyurethane foam parts | metal casting services polyurethane foams manufacturer aluminum products manufacturer rubber products manufacturer stainless steel glass spigots manufacturer | manufacturing | forging metal stampings | aluminum foundries except die casting,3,accessory manufacturing,0.44818976521492004
8699,myke technologies is a manufacturer of precision castings in stainless steel and aluminum as well as a distributor and sales agent for minnesota rubber plastics products in south east asia and australasia they specialize in producing quality stainless steel spigots for various applications such as glass pool fencing railings and home balustrades additionally they offer rubber seals plastic parts and polyurethane foam parts | metal casting services polyurethane foams manufacturer aluminum products manufacturer rubber products manufacturer stainless steel glass spigots manufacturer | manufacturing | forging metal stampings | aluminum foundries except die casting,4,chemical manufacturing,0.41974565386772156
8699,myke technologies is a manufacturer of precision castings in stainless steel and aluminum as well as a distributor and sales agent for minnesota rubber plastics products in south east asia and australasia they specialize in producing quality stainless steel spigots for various applications such as glass pool fencing railings and home balustrades additionally they offer rubber seals plastic parts and polyurethane foam parts | metal casting services polyurethane foams manufacturer aluminum products manufacturer rubber products manufacturer stainless steel glass spigots manufacturer | manufacturing | forging metal stampings | aluminum foundries except die casting,5,cosmetic manufacturing,0.412249892950058
